image_id,patch_id,x,y,patch_index,psnr_input,psnr_hypir,gain,label
case3,case3_y2816_x1408,1408,2816,693,38.57272821043485,32.552496978651085,-6.020231231783768,BAD
case3,case3_y2816_x1536,1536,2816,694,35.82501261717246,25.939424531416286,-9.885588085756176,BAD
case3,case3_y2816_x1664,1664,2816,695,36.23054458565945,24.587469519783447,-11.643075065876005,BAD
case3,case3_y2816_x1792,1792,2816,696,34.51855204525247,26.247452350209045,-8.271099695043425,BAD
case3,case3_y2816_x1920,1920,2816,697,31.912885711118278,26.943752553160603,-4.969133157957675,BAD
case3,case3_y2816_x2048,2048,2816,698,30.850798632348813,27.13060757574023,-3.7201910566085843,BAD
case3,case3_y2816_x2176,2176,2816,699,32.81796263693191,29.450761246808504,-3.3672013901234052,BAD
case3,case3_y2816_x2304,2304,2816,700,39.05289338459954,33.26787643449985,-5.7850169500996955,BAD
case3,case3_y2816_x2432,2432,2816,701,37.42338086266893,32.01347180271216,-5.409909059956767,BAD
case3,case3_y2816_x2560,2560,2816,702,34.95657707360604,27.83598286335135,-7.120594210254691,BAD
case3,case3_y2816_x2688,2688,2816,703,33.848455498238174,26.579991208876763,-7.268464289361411,BAD
case3,case3_y2816_x2816,2816,2816,704,32.20033995726881,28.328454712473437,-3.871885244795372,BAD
case3,case3_y2816_x2944,2944,2816,705,32.2493123164041,30.81018600087348,-1.439126315530622,BAD
case3,case3_y2816_x3072,3072,2816,706,32.6076086347842,30.489774527032033,-2.1178341077521665,BAD
case3,case3_y2816_x3200,3200,2816,707,34.251563911651715,31.814266594979863,-2.4372973166718523,BAD
case3,case3_y2816_x3328,3328,2816,708,40.79448581537487,37.026333472994146,-3.7681523423807235,BAD
case3,case3_y2816_x3456,3456,2816,709,36.533700876454034,31.632455007646712,-4.901245868807322,BAD
case3,case3_y2816_x3584,3584,2816,710,32.40359583124125,28.24052274443007,-4.163073086811178,BAD
case3,case3_y2816_x3712,3712,2816,711,31.208705751404608,27.75176286150412,-3.456942889900489,BAD
case3,case3_y2816_x3840,3840,2816,712,31.010612543424184,27.669714140087812,-3.3408984033363716,BAD
case4,case4_y0000_x0000,0,0,0,16.845987365604113,16.72856693939883,-0.11742042620528181,BAD
case4,case4_y0000_x0128,128,0,1,17.5913256895447,17.448858352704445,-0.14246733684025514,BAD
case4,case4_y0000_x0256,256,0,2,17.677181523543886,17.433842128807452,-0.2433393947364344,BAD
case4,case4_y0000_x0384,384,0,3,18.485854767637704,18.229277787474796,-0.2565769801629081,BAD
case4,case4_y0000_x0512,512,0,4,19.66298297488278,18.6645196643269,-0.9984633105558807,BAD
case4,case4_y0000_x0640,640,0,5,19.549993584038987,17.481775617525138,-2.068217966513849,BAD
case4,case4_y0000_x0768,768,0,6,18.43848644570063,16.803665261823276,-1.634821183877353,BAD
case4,case4_y0000_x0896,896,0,7,17.647185230238275,16.71911227343721,-0.9280729568010635,BAD
case4,case4_y0000_x1024,1024,0,8,17.350841546902686,16.611008561840347,-0.7398329850623391,BAD
case4,case4_y0000_x1152,1152,0,9,18.037934565686164,17.47238247612347,-0.5655520895626935,BAD
case4,case4_y0000_x1280,1280,0,10,18.34708386952617,17.201919265644033,-1.1451646038821366,BAD
case4,case4_y0000_x1408,1408,0,11,18.636673272965375,16.80539077700727,-1.8312824959581064,BAD
case4,case4_y0000_x1536,1536,0,12,19.52281050589175,17.668519960734667,-1.8542905451570846,BAD
case4,case4_y0000_x1664,1664,0,13,18.72556418307314,17.06232566089483,-1.6632385221783075,BAD
case4,case4_y0000_x1792,1792,0,14,17.920854516894305,16.601282595936745,-1.3195719209575607,BAD
case4,case4_y0000_x1920,1920,0,15,17.908620236355027,16.985997522667834,-0.9226227136871934,BAD
case4,case4_y0000_x2048,2048,0,16,18.269825672834248,16.97488832916425,-1.2949373436699965,BAD
case4,case4_y0000_x2176,2176,0,17,18.320382215650387,16.99119164123456,-1.3291905744158257,BAD
case4,case4_y0000_x2304,2304,0,18,18.22252493146052,16.614501633834255,-1.6080232976262643,BAD
case4,case4_y0000_x2432,2432,0,19,18.48669736216162,16.375199890181936,-2.1114974719796855,BAD
case4,case4_y0000_x2560,2560,0,20,18.074279709440834,15.869797247802861,-2.204482461637973,BAD
case4,case4_y0000_x2688,2688,0,21,17.738541185379358,15.681938215324791,-2.0566029700545663,BAD
case4,case4_y0000_x2816,2816,0,22,18.637130497715656,17.24349977512498,-1.3936307225906752,BAD
case4,case4_y0000_x2944,2944,0,23,19.35874013425178,18.660571664905262,-0.6981684693465162,BAD
case4,case4_y0000_x3072,3072,0,24,19.290044528561275,18.056206342235775,-1.2338381863254995,BAD
case4,case4_y0000_x3200,3200,0,25,16.516909949391255,14.724077952288628,-1.7928319971026276,BAD
case4,case4_y0000_x3328,3328,0,26,14.375294721439655,13.152888369780133,-1.2224063516595223,BAD
case4,case4_y0000_x3456,3456,0,27,13.944527519058509,13.352236991655033,-0.5922905274034758,BAD
case4,case4_y0000_x3584,3584,0,28,14.690401443243715,13.693339675578443,-0.9970617676652722,BAD
case4,case4_y0000_x3712,3712,0,29,14.8530928911811,13.117519740799164,-1.7355731503819367,BAD
case4,case4_y0000_x3840,3840,0,30,14.472391070801788,12.815950431560246,-1.6564406392415414,BAD
case4,case4_y0128_x0000,0,128,31,18.167005211850114,18.12361973206797,-0.04338547978214535,BAD
case4,case4_y0128_x0128,128,128,32,18.561863320750557,18.48544516853452,-0.0764181522160392,BAD
case4,case4_y0128_x0256,256,128,33,19.13109946529359,18.950830393264987,-0.18026907202860443,BAD
case4,case4_y0128_x0384,384,128,34,20.343988663015597,20.081294783132236,-0.26269387988336135,BAD
case4,case4_y0128_x0512,512,128,35,21.16514733642527,20.40307232328979,-0.7620750131354797,BAD
case4,case4_y0128_x0640,640,128,36,20.685257354736734,19.292725975327684,-1.39253137940905,BAD
case4,case4_y0128_x0768,768,128,37,19.776561816697342,18.620344972917696,-1.1562168437796458,BAD
case4,case4_y0128_x0896,896,128,38,19.03756707470219,18.168749859539915,-0.8688172151622737,BAD
case4,case4_y0128_x1024,1024,128,39,19.328972174083617,18.6509623733986,-0.6780098006850181,BAD
case4,case4_y0128_x1152,1152,128,40,20.09295584986079,19.670326717138234,-0.4226291327225553,BAD
case4,case4_y0128_x1280,1280,128,41,19.731886052352138,18.62800464733103,-1.1038814050211094,BAD
case4,case4_y0128_x1408,1408,128,42,19.85001537581532,18.12168484907335,-1.7283305267419706,BAD
case4,case4_y0128_x1536,1536,128,43,19.956585353466046,18.34400210443601,-1.6125832490300347,BAD
case4,case4_y0128_x1664,1664,128,44,18.992161853734313,17.472130175263857,-1.5200316784704562,BAD
case4,case4_y0128_x1792,1792,128,45,18.348599107128265,17.056517788480527,-1.292081318647739,BAD
case4,case4_y0128_x1920,1920,128,46,18.007164279503833,17.164756364277235,-0.8424079152265982,BAD
case4,case4_y0128_x2048,2048,128,47,18.408868646457933,17.348502151866896,-1.0603664945910367,BAD
case4,case4_y0128_x2176,2176,128,48,18.86803043478165,17.698560423127713,-1.1694700116539387,BAD
case4,case4_y0128_x2304,2304,128,49,18.20913835372934,16.74791536647584,-1.4612229872534996,BAD
case4,case4_y0128_x2432,2432,128,50,18.189730720043165,16.31522096938633,-1.8745097506568342,BAD
case4,case4_y0128_x2560,2560,128,51,17.933178194256453,16.114652984346062,-1.8185252099103906,BAD
case4,case4_y0128_x2688,2688,128,52,17.078724273081118,15.306538790937665,-1.7721854821434526,BAD
case4,case4_y0128_x2816,2816,128,53,17.216338001017306,15.936984938508047,-1.2793530625092586,BAD
case4,case4_y0128_x2944,2944,128,54,17.74408638582689,17.377038031205423,-0.3670483546214669,BAD
case4,case4_y0128_x3072,3072,128,55,18.84902156356225,18.153958879949286,-0.6950626836129636,BAD
case4,case4_y0128_x3200,3200,128,56,17.401685788740597,15.676898656503633,-1.7247871322369637,BAD
case4,case4_y0128_x3328,3328,128,57,14.660974162041555,13.348945040051968,-1.3120291219895872,BAD
case4,case4_y0128_x3456,3456,128,58,14.170580148822989,13.177728900736412,-0.992851248086577,BAD
case4,case4_y0128_x3584,3584,128,59,14.600858140852328,13.186828992502434,-1.4140291483498935,BAD
case4,case4_y0128_x3712,3712,128,60,14.694120708504883,12.588288284527845,-2.105832423977038,BAD
case4,case4_y0128_x3840,3840,128,61,14.791922343780904,12.895075273193124,-1.8968470705877802,BAD
case4,case4_y0256_x0000,0,256,62,18.982805520104147,18.865833790355868,-0.11697172974827907,BAD
case4,case4_y0256_x0128,128,256,63,19.620836912104544,19.46094445175351,-0.15989246035103477,BAD
case4,case4_y0256_x0256,256,256,64,20.077263958639296,19.906679667318723,-0.17058429132057285,BAD
case4,case4_y0256_x0384,384,256,65,20.6588705155055,20.503955251810588,-0.15491526369491382,BAD
case4,case4_y0256_x0512,512,256,66,22.309651951367016,21.807014131658935,-0.502637819708081,BAD
case4,case4_y0256_x0640,640,256,67,21.234089313917757,20.429562079253994,-0.8045272346637624,BAD
case4,case4_y0256_x0768,768,256,68,20.734399189334198,20.06845960731807,-0.6659395820161293,BAD
case4,case4_y0256_x0896,896,256,69,20.40835846898971,19.342997587079502,-1.065360881910209,BAD
case4,case4_y0256_x1024,1024,256,70,19.132896912290832,18.16686007519662,-0.9660368370942116,BAD
case4,case4_y0256_x1152,1152,256,71,19.404047117823435,18.791743803261586,-0.6123033145618493,BAD
case4,case4_y0256_x1280,1280,256,72,19.315591285738407,18.150386283123805,-1.1652050026146021,BAD
case4,case4_y0256_x1408,1408,256,73,18.155440747041908,16.496022571610315,-1.6594181754315933,BAD
case4,case4_y0256_x1536,1536,256,74,17.918245463631713,15.943889319648557,-1.9743561439831563,BAD
case4,case4_y0256_x1664,1664,256,75,18.183680466814952,16.132125536425377,-2.0515549303895746,BAD
case4,case4_y0256_x1792,1792,256,76,17.70260746506775,16.135281547163135,-1.5673259179046148,BAD
case4,case4_y0256_x1920,1920,256,77,17.36016626270709,16.17015394737703,-1.1900123153300584,BAD
case4,case4_y0256_x2048,2048,256,78,17.997386488183793,16.997741215871905,-0.9996452723118878,BAD
case4,case4_y0256_x2176,2176,256,79,19.11736475767385,17.916823191370916,-1.2005415663029346,BAD
case4,case4_y0256_x2304,2304,256,80,19.14583322986655,17.30506663669329,-1.8407665931732602,BAD
case4,case4_y0256_x2432,2432,256,81,18.483743545474546,16.4627561380726,-2.0209874074019467,BAD
case4,case4_y0256_x2560,2560,256,82,16.704545981219685,14.99312506802563,-1.711420913194054,BAD
case4,case4_y0256_x2688,2688,256,83,15.378506614312716,13.819106369880638,-1.5594002444320783,BAD
case4,case4_y0256_x2816,2816,256,84,15.967365971077648,14.742677504426924,-1.2246884666507238,BAD
case4,case4_y0256_x2944,2944,256,85,16.571041777293793,15.595915959464593,-0.9751258178292002,BAD
case4,case4_y0256_x3072,3072,256,86,16.879991497254768,15.189805285576693,-1.6901862116780748,BAD
case4,case4_y0256_x3200,3200,256,87,17.028047395365398,14.63759372412271,-2.390453671242689,BAD
case4,case4_y0256_x3328,3328,256,88,15.779586783186453,13.698791038251288,-2.0807957449351644,BAD
case4,case4_y0256_x3456,3456,256,89,15.018348233601557,13.315348409449754,-1.702999824151803,BAD
case4,case4_y0256_x3584,3584,256,90,14.754506712108792,13.165286967368077,-1.5892197447407153,BAD
case4,case4_y0256_x3712,3712,256,91,14.267402999492994,12.580759366829366,-1.6866436326636283,BAD
case4,case4_y0256_x3840,3840,256,92,14.664606129846682,13.032856430843472,-1.63174969900321,BAD
case4,case4_y0384_x0000,0,384,93,19.213975148956248,18.960239461675837,-0.25373568728041107,BAD
case4,case4_y0384_x0128,128,384,94,20.121688034606564,19.78944942934847,-0.33223860525809457,BAD
case4,case4_y0384_x0256,256,384,95,20.563551847691297,20.286556365570743,-0.27699548212055447,BAD
case4,case4_y0384_x0384,384,384,96,20.42041217792429,20.321656952861368,-0.09875522506292356,BAD
case4,case4_y0384_x0512,512,384,97,21.603188661305254,21.413362741304447,-0.189825920000807,BAD
case4,case4_y0384_x0640,640,384,98,20.969522345273045,20.59171981743514,-0.377802527837904,BAD
case4,case4_y0384_x0768,768,384,99,20.23493839527628,19.718437679217207,-0.516500716059074,BAD
case4,case4_y0384_x0896,896,384,100,19.114759222927862,18.303119532345303,-0.8116396905825596,BAD
case4,case4_y0384_x1024,1024,384,101,17.062277127661606,16.395897973317577,-0.6663791543440283,BAD
case4,case4_y0384_x1152,1152,384,102,17.24676483841956,16.574361379174128,-0.6724034592454302,BAD
case4,case4_y0384_x1280,1280,384,103,17.751586911220453,16.35141664227048,-1.4001702689499744,BAD
case4,case4_y0384_x1408,1408,384,104,17.508562894702887,15.572303797637648,-1.9362590970652391,BAD
case4,case4_y0384_x1536,1536,384,105,17.854784974345137,15.540172594478811,-2.3146123798663254,BAD
case4,case4_y0384_x1664,1664,384,106,18.056805884470986,15.604548074311523,-2.4522578101594625,BAD
case4,case4_y0384_x1792,1792,384,107,17.48999040456421,15.60516570965681,-1.884824694907401,BAD
case4,case4_y0384_x1920,1920,384,108,17.52517805296554,16.126512436211037,-1.3986656167545028,BAD
case4,case4_y0384_x2048,2048,384,109,18.340904649523008,17.227770890111604,-1.1131337594114044,BAD
case4,case4_y0384_x2176,2176,384,110,19.186419110752603,17.898678858626226,-1.287740252126376,BAD
case4,case4_y0384_x2304,2304,384,111,19.65456036406301,17.67858507400056,-1.9759752900624505,BAD
case4,case4_y0384_x2432,2432,384,112,19.662039802763537,17.446403966867862,-2.215635835895675,BAD
case4,case4_y0384_x2560,2560,384,113,17.679780133057022,15.920453313298655,-1.7593268197583676,BAD
case4,case4_y0384_x2688,2688,384,114,15.96194323802299,14.422661632109888,-1.5392816059131018,BAD
case4,case4_y0384_x2816,2816,384,115,15.940359741347914,14.31834755791851,-1.622012183429403,BAD
case4,case4_y0384_x2944,2944,384,116,15.910317277879713,14.30828579183165,-1.6020314860480624,BAD
case4,case4_y0384_x3072,3072,384,117,15.783392099733813,13.85572276882192,-1.9276693309118933,BAD
case4,case4_y0384_x3200,3200,384,118,16.107552627371998,13.36556318802668,-2.7419894393453177,BAD
case4,case4_y0384_x3328,3328,384,119,16.023702329858647,13.426198359627673,-2.5975039702309743,BAD
case4,case4_y0384_x3456,3456,384,120,15.432287929296546,13.501702786819711,-1.9305851424768345,BAD
case4,case4_y0384_x3584,3584,384,121,15.154411411838069,13.642798153043564,-1.5116132587945046,BAD
case4,case4_y0384_x3712,3712,384,122,14.818133947221417,13.618218211334426,-1.1999157358869912,BAD
case4,case4_y0384_x3840,3840,384,123,15.074816074813974,13.671929305748073,-1.4028867690659013,BAD
case4,case4_y0512_x0000,0,512,124,20.824651424486223,20.561738794785228,-0.2629126297009954,BAD
case4,case4_y0512_x0128,128,512,125,21.87501035204552,21.488698536774123,-0.386311815271398,BAD
case4,case4_y0512_x0256,256,512,126,21.920923920707214,21.598416106345777,-0.32250781436143683,BAD
case4,case4_y0512_x0384,384,512,127,20.612366260474346,20.4616207134737,-0.15074554700064624,BAD
case4,case4_y0512_x0512,512,512,128,20.717521632285923,20.43488501680681,-0.2826366154791131,BAD
case4,case4_y0512_x0640,640,512,129,21.320592260950086,20.758615191927987,-0.5619770690220989,BAD
case4,case4_y0512_x0768,768,512,130,19.984362626244845,19.336949184268562,-0.6474134419762834,BAD
case4,case4_y0512_x0896,896,512,131,18.77173704779986,18.11894975193033,-0.6527872958695298,BAD
case4,case4_y0512_x1024,1024,512,132,17.973247446048546,17.37758410967725,-0.5956633363712953,BAD
case4,case4_y0512_x1152,1152,512,133,18.036257042747597,17.12921597397458,-0.9070410687730153,BAD
case4,case4_y0512_x1280,1280,512,134,18.427026552297153,16.89191013506083,-1.535116417236324,BAD
case4,case4_y0512_x1408,1408,512,135,19.321128708059376,17.461899179064897,-1.8592295289944794,BAD
case4,case4_y0512_x1536,1536,512,136,20.2839240616883,18.2545724278576,-2.0293516338307,BAD
case4,case4_y0512_x1664,1664,512,137,20.390233497490495,17.903444167075406,-2.486789330415089,BAD
case4,case4_y0512_x1792,1792,512,138,19.74774662437565,17.12880347526955,-2.6189431491061015,BAD
case4,case4_y0512_x1920,1920,512,139,19.27711349229828,16.725691962404163,-2.5514215298941174,BAD
case4,case4_y0512_x2048,2048,512,140,19.49091950218085,17.160890772239565,-2.3300287299412865,BAD
case4,case4_y0512_x2176,2176,512,141,19.779759849540827,17.684940837323133,-2.0948190122176946,BAD
case4,case4_y0512_x2304,2304,512,142,20.26141014095751,17.93088612482494,-2.3305240161325678,BAD
case4,case4_y0512_x2432,2432,512,143,20.620942120128937,18.4595593560017,-2.161382764127236,BAD
case4,case4_y0512_x2560,2560,512,144,20.68363222470071,19.31440140685432,-1.3692308178463897,BAD
case4,case4_y0512_x2688,2688,512,145,19.51006320578848,18.257486126478668,-1.2525770793098125,BAD
case4,case4_y0512_x2816,2816,512,146,16.94913414333735,15.43012269350367,-1.5190114498336804,BAD
case4,case4_y0512_x2944,2944,512,147,15.798582008215199,14.617052323941442,-1.181529684273757,BAD
case4,case4_y0512_x3072,3072,512,148,15.701987481661169,13.859184804683903,-1.842802676977266,BAD
case4,case4_y0512_x3200,3200,512,149,15.476791608989817,12.838507318402586,-2.6382842905872312,BAD
case4,case4_y0512_x3328,3328,512,150,15.276695129845844,13.039007553133196,-2.2376875767126485,BAD
case4,case4_y0512_x3456,3456,512,151,15.481605630179159,13.548649751466662,-1.9329558787124963,BAD
case4,case4_y0512_x3584,3584,512,152,15.798376379072693,14.267163110464697,-1.5312132686079956,BAD
case4,case4_y0512_x3712,3712,512,153,15.825417880328965,14.943384667129646,-0.8820332131993194,BAD
case4,case4_y0512_x3840,3840,512,154,16.0142691960186,14.827505692678294,-1.1867635033403054,BAD
case4,case4_y0640_x0000,0,640,155,20.185305783048697,19.946119112489317,-0.2391866705593806,BAD
case4,case4_y0640_x0128,128,640,156,21.11977366333564,20.731424485811228,-0.388349177524411,BAD
case4,case4_y0640_x0256,256,640,157,21.853561012595733,21.44908588365736,-0.40447512893837256,BAD
case4,case4_y0640_x0384,384,640,158,21.404828612460364,21.102803135992744,-0.30202547646761957,BAD
case4,case4_y0640_x0512,512,640,159,20.88352045195569,20.46870306618124,-0.41481738577444816,BAD
case4,case4_y0640_x0640,640,640,160,19.73871957700026,18.903783018637103,-0.8349365583631574,BAD
case4,case4_y0640_x0768,768,640,161,18.454512423968758,16.95436067015779,-1.500151753810968,BAD
case4,case4_y0640_x0896,896,640,162,19.619660742206857,18.05013233488158,-1.5695284073252758,BAD
case4,case4_y0640_x1024,1024,640,163,21.549370889114243,20.909666948631987,-0.6397039404822564,BAD
case4,case4_y0640_x1152,1152,640,164,21.065143229188518,20.031619057017913,-1.0335241721706048,BAD
case4,case4_y0640_x1280,1280,640,165,21.144807497731136,19.93550592869146,-1.2093015690396776,BAD
case4,case4_y0640_x1408,1408,640,166,21.637061343617066,20.83695495761582,-0.8001063860012465,BAD
case4,case4_y0640_x1536,1536,640,167,21.792470755661682,20.586715558558588,-1.2057551971030946,BAD
